"umlsid"	"parent_1"	"parent_2"	"parent_3"
"C0039070"	"http://bio2rdf.org/meddra:10009193"	"http://bio2rdf.org/meddra:10011954"	"http://bio2rdf.org/meddra:10047065"
"C0011268"	"http://bio2rdf.org/meddra:10012289"	"http://bio2rdf.org/meddra:10012272"	"http://bio2rdf.org/meddra:10037175"
"C0029459"	"http://bio2rdf.org/meddra:10005992"	"http://bio2rdf.org/meddra:10013296"	"http://bio2rdf.org/meddra:10027433"
"C0262431"	"http://bio2rdf.org/meddra:10005992"	"http://bio2rdf.org/meddra:10013296"	"http://bio2rdf.org/meddra:10027433"
"C0392373"	"http://bio2rdf.org/meddra:10039745"	"http://bio2rdf.org/meddra:10013355"	"http://bio2rdf.org/meddra:10038604"
"C0268936"	"http://bio2rdf.org/meddra:10039745"	"http://bio2rdf.org/meddra:10013355"	"http://bio2rdf.org/meddra:10038604"
"C0268948"	"http://bio2rdf.org/meddra:10039745"	"http://bio2rdf.org/meddra:10013355"	"http://bio2rdf.org/meddra:10038604"
"C0153604"	"http://bio2rdf.org/meddra:10039754"	"http://bio2rdf.org/meddra:10013355"	"http://bio2rdf.org/meddra:10038604"
"C0549622"	"http://bio2rdf.org/meddra:10013357"	"http://bio2rdf.org/meddra:10013356"	"http://bio2rdf.org/meddra:10038604"
"C0520933"	"http://bio2rdf.org/meddra:10013358"	"http://bio2rdf.org/meddra:10013356"	"http://bio2rdf.org/meddra:10038604"
"C0232977"	"http://bio2rdf.org/meddra:10013358"	"http://bio2rdf.org/meddra:10013356"	"http://bio2rdf.org/meddra:10038604"
"C0085648"	"http://bio2rdf.org/meddra:10013360"	"http://bio2rdf.org/meddra:10013361"	"http://bio2rdf.org/meddra:10028395"
"C0158337"	"http://bio2rdf.org/meddra:10013360"	"http://bio2rdf.org/meddra:10013361"	"http://bio2rdf.org/meddra:10028395"
"C0039103"	"http://bio2rdf.org/meddra:10013360"	"http://bio2rdf.org/meddra:10013361"	"http://bio2rdf.org/meddra:10028395"
"C0036631"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0238451"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0855193"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0853869"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0855184"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0855194"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0855195"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0855196"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0855203"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0855199"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0855204"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0855205"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0855206"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0855207"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0855208"	"http://bio2rdf.org/meddra:10029108"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0156312"	"http://bio2rdf.org/meddra:10043296"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0039584"	"http://bio2rdf.org/meddra:10043296"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0853801"	"http://bio2rdf.org/meddra:10043296"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C1384582"	"http://bio2rdf.org/meddra:10043296"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0154215"	"http://bio2rdf.org/meddra:10043296"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0392041"	"http://bio2rdf.org/meddra:10043296"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0039591"	"http://bio2rdf.org/meddra:10043296"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0520578"	"http://bio2rdf.org/meddra:10043296"	"http://bio2rdf.org/meddra:10013362"	"http://bio2rdf.org/meddra:10038604"
"C0279674"	"http://bio2rdf.org/meddra:10029109"	"http://bio2rdf.org/meddra:10013364"	"http://bio2rdf.org/meddra:10038604"
"C0279671"	"http://bio2rdf.org/meddra:10029109"	"http://bio2rdf.org/meddra:10013364"	"http://bio2rdf.org/meddra:10038604"
"C0036439"	"http://bio2rdf.org/meddra:10043475"	"http://bio2rdf.org/meddra:10013369"	"http://bio2rdf.org/meddra:10038738"
"C0349746"	"http://bio2rdf.org/meddra:10012259"	"http://bio2rdf.org/meddra:10013511"	"http://bio2rdf.org/meddra:10037175"
"C0558067"	"http://bio2rdf.org/meddra:10043434"	"http://bio2rdf.org/meddra:10013511"	"http://bio2rdf.org/meddra:10037175"
"C0338575"	"http://bio2rdf.org/meddra:10008205"	"http://bio2rdf.org/meddra:10014523"	"http://bio2rdf.org/meddra:10047065"
"C0333222"	"http://bio2rdf.org/meddra:10014524"	"http://bio2rdf.org/meddra:10014523"	"http://bio2rdf.org/meddra:10047065"
"C0573992"	"http://bio2rdf.org/meddra:10034572"	"http://bio2rdf.org/meddra:10014523"	"http://bio2rdf.org/meddra:10047065"
"C0574012"	"http://bio2rdf.org/meddra:10034572"	"http://bio2rdf.org/meddra:10014523"	"http://bio2rdf.org/meddra:10047065"
"C0272416"	"http://bio2rdf.org/meddra:10019630"	"http://bio2rdf.org/meddra:10014523"	"http://bio2rdf.org/meddra:10047065"
"C0333286"	"http://bio2rdf.org/meddra:10014667"	"http://bio2rdf.org/meddra:10014662"	"http://bio2rdf.org/meddra:10007541"
"C0340334"	"http://bio2rdf.org/meddra:10014667"	"http://bio2rdf.org/meddra:10014662"	"http://bio2rdf.org/meddra:10007541"
"C0264863"	"http://bio2rdf.org/meddra:10014680"	"http://bio2rdf.org/meddra:10014662"	"http://bio2rdf.org/meddra:10007541"
"C0278907"	"http://bio2rdf.org/meddra:10020382"	"http://bio2rdf.org/meddra:10014705"	"http://bio2rdf.org/meddra:10042613"
"C0855455"	"http://bio2rdf.org/meddra:10014693"	"http://bio2rdf.org/meddra:10014706"	"http://bio2rdf.org/meddra:10022891"
"C0037661"	"http://bio2rdf.org/meddra:10023051"	"http://bio2rdf.org/meddra:10014713"	"http://bio2rdf.org/meddra:10029104"
"C0037050"	"http://bio2rdf.org/meddra:10014932"	"http://bio2rdf.org/meddra:10014931"	"http://bio2rdf.org/meddra:10041244"
"C0038165"	"http://bio2rdf.org/meddra:10006555"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0038325"	"http://bio2rdf.org/meddra:10006555"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0011644"	"http://bio2rdf.org/meddra:10010760"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0024141"	"http://bio2rdf.org/meddra:10010760"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0036421"	"http://bio2rdf.org/meddra:10010760"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0205204"	"http://bio2rdf.org/meddra:10012424"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0151907"	"http://bio2rdf.org/meddra:10012424"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0863084"	"http://bio2rdf.org/meddra:10012424"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0037274"	"http://bio2rdf.org/meddra:10012424"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0221245"	"http://bio2rdf.org/meddra:10012424"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0549419"	"http://bio2rdf.org/meddra:10012424"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0037284"	"http://bio2rdf.org/meddra:10012424"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0151799"	"http://bio2rdf.org/meddra:10012424"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0234930"	"http://bio2rdf.org/meddra:10012424"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0221743"	"http://bio2rdf.org/meddra:10012424"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0235218"	"http://bio2rdf.org/meddra:10012424"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0151602"	"http://bio2rdf.org/meddra:10012424"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0036508"	"http://bio2rdf.org/meddra:10012435"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0152030"	"http://bio2rdf.org/meddra:10012435"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0855258"	"http://bio2rdf.org/meddra:10012435"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0011620"	"http://bio2rdf.org/meddra:10012435"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0237849"	"http://bio2rdf.org/meddra:10015664"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0600336"	"http://bio2rdf.org/meddra:10037573"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C2004491"	"http://bio2rdf.org/meddra:10040877"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C1384489"	"http://bio2rdf.org/meddra:10040877"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0549202"	"http://bio2rdf.org/meddra:10040877"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0038814"	"http://bio2rdf.org/meddra:10040877"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0549390"	"http://bio2rdf.org/meddra:10040877"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0263351"	"http://bio2rdf.org/meddra:10049293"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0521471"	"http://bio2rdf.org/meddra:10052566"	"http://bio2rdf.org/meddra:10014982"	"http://bio2rdf.org/meddra:10040785"
"C0086981"	"http://bio2rdf.org/meddra:10023621"	"http://bio2rdf.org/meddra:10015917"	"http://bio2rdf.org/meddra:10015919"
"C1527336"	"http://bio2rdf.org/meddra:10023621"	"http://bio2rdf.org/meddra:10015917"	"http://bio2rdf.org/meddra:10015919"
"C0851771"	"http://bio2rdf.org/meddra:10021877"	"http://bio2rdf.org/meddra:10015919"	"http://www.w3.org/2002/07/owl#Thing"
"C0851799"	"http://bio2rdf.org/meddra:10030046"	"http://bio2rdf.org/meddra:10015919"	"http://www.w3.org/2002/07/owl#Thing"
"C0852374"	"http://bio2rdf.org/meddra:10042261"	"http://bio2rdf.org/meddra:10015919"	"http://www.w3.org/2002/07/owl#Thing"
"C0521579"	"http://bio2rdf.org/meddra:10027673"	"http://bio2rdf.org/meddra:10015920"	"http://bio2rdf.org/meddra:10010331"
"C0266542"	"http://bio2rdf.org/meddra:10024205"	"http://bio2rdf.org/meddra:10015920"	"http://bio2rdf.org/meddra:10010331"
"C0524351"	"http://bio2rdf.org/meddra:10012356"	"http://bio2rdf.org/meddra:10016214"	"http://bio2rdf.org/meddra:10041244"
"C0524348"	"http://bio2rdf.org/meddra:10012356"	"http://bio2rdf.org/meddra:10016214"	"http://bio2rdf.org/meddra:10041244"
"C0037178"	"http://bio2rdf.org/meddra:10016213"	"http://bio2rdf.org/meddra:10016214"	"http://bio2rdf.org/meddra:10041244"
"C0860108"	"http://bio2rdf.org/meddra:10057169"	"http://bio2rdf.org/meddra:10016214"	"http://bio2rdf.org/meddra:10041244"
"C0524345"	"http://bio2rdf.org/meddra:10057169"	"http://bio2rdf.org/meddra:10016214"	"http://bio2rdf.org/meddra:10041244"
"C0036130"	"http://bio2rdf.org/meddra:10021884"	"http://bio2rdf.org/meddra:10016417"	"http://bio2rdf.org/meddra:10038604"
"C0341811"	"http://bio2rdf.org/meddra:10021884"	"http://bio2rdf.org/meddra:10016417"	"http://bio2rdf.org/meddra:10038604"
"C0275933"	"http://bio2rdf.org/meddra:10021884"	"http://bio2rdf.org/meddra:10016417"	"http://bio2rdf.org/meddra:10038604"
"C0405584"	"http://bio2rdf.org/meddra:10042454"	"http://bio2rdf.org/meddra:10016950"	"http://bio2rdf.org/meddra:10027433"
"C0016664"	"http://bio2rdf.org/meddra:10027676"	"http://bio2rdf.org/meddra:10017322"	"http://bio2rdf.org/meddra:10028395"
"C0238436"	"http://bio2rdf.org/meddra:10043466"	"http://bio2rdf.org/meddra:10017322"	"http://bio2rdf.org/meddra:10028395"
"C0159667"	"http://bio2rdf.org/meddra:10046292"	"http://bio2rdf.org/meddra:10017322"	"http://bio2rdf.org/meddra:10028395"
"C0153252"	"http://bio2rdf.org/meddra:10007134"	"http://bio2rdf.org/meddra:10017528"	"http://bio2rdf.org/meddra:10021881"
"C0038034"	"http://bio2rdf.org/meddra:10041734"	"http://bio2rdf.org/meddra:10017528"	"http://bio2rdf.org/meddra:10021881"
"C0855257"	"http://bio2rdf.org/meddra:10017948"	"http://bio2rdf.org/meddra:10017943"	"http://bio2rdf.org/meddra:10017947"
"C0036094"	"http://bio2rdf.org/meddra:10017952"	"http://bio2rdf.org/meddra:10017943"	"http://bio2rdf.org/meddra:10017947"
"C0036421"	"http://bio2rdf.org/meddra:10030168"	"http://bio2rdf.org/meddra:10017943"	"http://bio2rdf.org/meddra:10017947"
"C0851964"	"http://bio2rdf.org/meddra:10031013"	"http://bio2rdf.org/meddra:10017947"	"http://www.w3.org/2002/07/owl#Thing"
"C0947797"	"http://bio2rdf.org/meddra:10039404"	"http://bio2rdf.org/meddra:10017947"	"http://www.w3.org/2002/07/owl#Thing"
"C0020569"	"http://bio2rdf.org/meddra:10039404"	"http://bio2rdf.org/meddra:10017947"	"http://www.w3.org/2002/07/owl#Thing"
"C0851948"	"http://bio2rdf.org/meddra:10039404"	"http://bio2rdf.org/meddra:10017947"	"http://www.w3.org/2002/07/owl#Thing"
"C0851949"	"http://bio2rdf.org/meddra:10039404"	"http://bio2rdf.org/meddra:10017947"	"http://www.w3.org/2002/07/owl#Thing"
"C0854334"	"http://bio2rdf.org/meddra:10002114"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0036323"	"http://bio2rdf.org/meddra:10017968"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0038463"	"http://bio2rdf.org/meddra:10017968"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0039254"	"http://bio2rdf.org/meddra:10017968"	"http://bio2rdf.org/meddra:10017966"	"http://bio2rdf.org/meddra:10017947"
"C0581714"	"http://bio2rdf.org/meddra:10017962"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C0853056"	"http://bio2rdf.org/meddra:10017962"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C0853841"	"http://bio2rdf.org/meddra:10017962"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C0855531"	"http://bio2rdf.org/meddra:10017963"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C0037075"	"http://bio2rdf.org/meddra:10017963"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C0740308"	"http://bio2rdf.org/meddra:10017963"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C1261247"	"http://bio2rdf.org/meddra:10017963"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C0854786"	"http://bio2rdf.org/meddra:10025614"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0854787"	"http://bio2rdf.org/meddra:10025614"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0854788"	"http://bio2rdf.org/meddra:10025614"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0854789"	"http://bio2rdf.org/meddra:10025614"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0920305"	"http://bio2rdf.org/meddra:10025614"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0278993"	"http://bio2rdf.org/meddra:10026660"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0854785"	"http://bio2rdf.org/meddra:10026660"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0278989"	"http://bio2rdf.org/meddra:10026660"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0278990"	"http://bio2rdf.org/meddra:10026660"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0278991"	"http://bio2rdf.org/meddra:10026660"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0278992"	"http://bio2rdf.org/meddra:10026660"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0037661"	"http://bio2rdf.org/meddra:10033632"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0278993"	"http://bio2rdf.org/meddra:10039396"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0854785"	"http://bio2rdf.org/meddra:10039396"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0278989"	"http://bio2rdf.org/meddra:10039396"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0278990"	"http://bio2rdf.org/meddra:10039396"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0278991"	"http://bio2rdf.org/meddra:10039396"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0278992"	"http://bio2rdf.org/meddra:10039396"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0854786"	"http://bio2rdf.org/meddra:10041100"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0854787"	"http://bio2rdf.org/meddra:10041100"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0854788"	"http://bio2rdf.org/meddra:10041100"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0854789"	"http://bio2rdf.org/meddra:10041100"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0852823"	"http://bio2rdf.org/meddra:10017813"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0852669"	"http://bio2rdf.org/meddra:10019931"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0852831"	"http://bio2rdf.org/meddra:10041130"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0192805"	"http://bio2rdf.org/meddra:10041130"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0192601"	"http://bio2rdf.org/meddra:10041130"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0235329"	"http://bio2rdf.org/meddra:10013811"	"http://bio2rdf.org/meddra:10018008"	"http://bio2rdf.org/meddra:10017947"
"C2741638"	"http://bio2rdf.org/meddra:10018023"	"http://bio2rdf.org/meddra:10018027"	"http://bio2rdf.org/meddra:10017947"
"C0151739"	"http://bio2rdf.org/meddra:10032172"	"http://bio2rdf.org/meddra:10018027"	"http://bio2rdf.org/meddra:10017947"
"C0151977"	"http://bio2rdf.org/meddra:10032172"	"http://bio2rdf.org/meddra:10018027"	"http://bio2rdf.org/meddra:10017947"
"C0235327"	"http://bio2rdf.org/meddra:10017983"	"http://bio2rdf.org/meddra:10018031"	"http://bio2rdf.org/meddra:10017947"
"C0155747"	"http://bio2rdf.org/meddra:10018032"	"http://bio2rdf.org/meddra:10018031"	"http://bio2rdf.org/meddra:10017947"
"C0920289"	"http://bio2rdf.org/meddra:10003550"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0221742"	"http://bio2rdf.org/meddra:10018072"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0038999"	"http://bio2rdf.org/meddra:10018072"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0858996"	"http://bio2rdf.org/meddra:10018072"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0853314"	"http://bio2rdf.org/meddra:10021950"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0234233"	"http://bio2rdf.org/meddra:10033372"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0549264"	"http://bio2rdf.org/meddra:10068759"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0234222"	"http://bio2rdf.org/meddra:10068759"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0522171"	"http://bio2rdf.org/meddra:10068759"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0038505"	"http://bio2rdf.org/meddra:10018305"	"http://bio2rdf.org/meddra:10018307"	"http://bio2rdf.org/meddra:10015919"
"C0851302"	"http://bio2rdf.org/meddra:10021001"	"http://bio2rdf.org/meddra:10018424"	"http://bio2rdf.org/meddra:10014698"
"C0851302"	"http://bio2rdf.org/meddra:10021001"	"http://bio2rdf.org/meddra:10018424"	"http://bio2rdf.org/meddra:10027433"
"C0038150"	"http://bio2rdf.org/meddra:10027588"	"http://bio2rdf.org/meddra:10019190"	"http://bio2rdf.org/meddra:10042613"
