"drugid"	"geneid"
"DB00139"	"8424"
"DB00142"	"5832"
"DB00141"	"5973"
"DB06589"	"2246"
"DB01406"	"6347"
"DB01261"	"1803"
"DB04876"	"1803"
"DB06203"	"1803"
"DB06335"	"1803"
"DB08882"	"1803"
"DB01169"	"5594"
"DB01367"	"596"
"DB01577"	"6570"
"DB01165"	"7153"
"DB01208"	"7153"
"DB01240"	"64805"
"DB06209"	"64805"
"DB06441"	"64805"
"DB08816"	"64805"
"DB01142"	"1129"
"DB01148"	"1129"
"DB01151"	"1129"
"DB01224"	"1129"
"DB01238"	"1129"
"DB01337"	"1129"
"DB01403"	"1129"
"DB01409"	"1129"
"DB01591"	"1129"
"DB06702"	"1129"
"DB08897"	"1129"
"DB09076"	"1129"
"DB01223"	"134"
"DB01167"	"1595"
"DB01142"	"147"
"DB01149"	"147"
"DB01162"	"147"
"DB01200"	"147"
"DB01224"	"147"
"DB01238"	"147"
"DB01267"	"147"
"DB01403"	"147"
"DB04855"	"147"
"DB09128"	"147"
"DB01142"	"146"
"DB01162"	"146"
"DB01200"	"146"
"DB01224"	"146"
"DB01403"	"146"
"DB04855"	"146"
"DB01149"	"150"
"DB01200"	"150"
"DB01224"	"150"
"DB01238"	"150"
"DB01267"	"150"
"DB01403"	"150"
"DB01577"	"150"
"DB01624"	"150"
"DB04855"	"150"
"DB06216"	"150"
"DB08815"	"150"
"DB01151"	"150"
"DB01142"	"3269"
"DB01151"	"3269"
"DB01173"	"3269"
"DB01175"	"3269"
"DB01176"	"3269"
"DB01224"	"3269"
"DB01238"	"3269"
"DB01267"	"3269"
"DB01403"	"3269"
"DB01624"	"3269"
"DB04946"	"3269"
"DB06216"	"3269"
"DB06282"	"3269"
"DB01142"	"3350"
"DB01149"	"3350"
"DB01151"	"3350"
"DB01200"	"3350"
"DB01224"	"3350"
"DB01238"	"3350"
"DB01267"	"3350"
"DB01359"	"3350"
"DB01621"	"3350"
"DB04946"	"3350"
"DB06216"	"3350"
"DB06684"	"3350"
"DB08815"	"3350"
"DB09068"	"3350"
"DB09128"	"3350"
"DB01200"	"3351"
"DB01224"	"3351"
"DB01238"	"3351"
"DB01359"	"3351"
"DB06216"	"3351"
"DB09068"	"3351"
"DB01200"	"3352"
"DB01224"	"3352"
"DB01238"	"3352"
"DB01267"	"3352"
"DB01224"	"3354"
"DB01238"	"3354"
"DB01142"	"3357"
"DB01200"	"3357"
"DB01242"	"3357"
"DB06216"	"3357"
"DB01200"	"3363"
"DB01224"	"3363"
"DB01238"	"3363"
"DB04946"	"3363"
"DB06216"	"3363"
"DB08815"	"3363"
"DB09068"	"3363"
"DB01142"	"3757"
"DB01162"	"3757"
"DB01182"	"3757"
"DB01211"	"3757"
"DB04855"	"3757"
"DB04855"	"3776"
"DB09026"	"5972"
"DB08893"	"155"
"DB00364"	"1950"
"DB00364"	"2244"
"DB00364"	"2247"
"DB00364"	"2266"
"DB01185"	"367"
"DB01395"	"367"
"DB01406"	"367"
"DB02901"	"367"
"DB04839"	"367"
"DB06412"	"367"
"DB06710"	"367"
"DB01240"	"5739"
"DB05294"	"7010"
"DB00415"	"7010"
"DB09039"	"7357"
"DB01169"	"3725"
"DB01275"	"8639"
"DB01197"	"4313"
"DB01197"	"4318"
"DB01234"	"190"
"DB01356"	"2932"
"DB01356"	"3612"
"DB01356"	"3613"
"DB06822"	"6387"
"DB06692"	"1504"
"DB04899"	"4882"
"DB06692"	"5644"
"DB02546"	"55869"
"DB06603"	"55869"
"DB02546"	"10013"
"DB06603"	"10013"
"DB02546"	"3065"
"DB06603"	"3065"
"DB02546"	"8841"
"DB06603"	"8841"
"DB06616"	"4067"
"DB05278"	"1401"
"DB06603"	"51564"
"DB04953"	"9132"
"DB04953"	"56479"
"DB09046"	"3953"
"DB04899"	"4883"
"DB05294"	"5753"
"DB06616"	"613"
"DB06292"	"6524"
"DB08907"	"6524"
"DB09038"	"6524"
"DB06663"	"6753"
"DB06603"	"9759"
"DB06603"	"10014"
"DB06616"	"818"
"DB06603"	"83933"
"DB06589"	"10019"
"DB06692"	"3816"
"DB06616"	"5605"
"DB06616"	"10746"
"DB00845"	"8647"
"DB00527"	"6336"
"DB00509"	"7067"
"DB00509"	"7068"
"DB00667"	"3274"
"DB07615"	"27306"
"DB00509"	"7173"
"DB00511"	"476"
"DB00527"	"801"
"DB00527"	"6331"
"DB00680"	"6331"
"DB01053"	"6564"
"DB01053"	"6565"
"DB00865"	"6571"
"DB01576"	"6571"
"DB01156"	"6530"
"DB01576"	"6530"
"DB01579"	"6530"
"DB00865"	"6531"
"DB01156"	"6531"
"DB01255"	"6531"
"DB01576"	"6531"
"DB01576"	"134864"
"DB00505"	"1128"
"DB00517"	"1128"
"DB00670"	"1128"
"DB00505"	"1131"
"DB00517"	"1131"
"DB01156"	"1136"
"DB00848"	"1136"
"DB00865"	"148"
"DB01576"	"148"
"DB01579"	"148"
"DB00699"	"148"
"DB01437"	"2554"
"DB00659"	"2554"
"DB01437"	"2554"
"DB00663"	"2908"
"DB00504"	"4988"
"DB00667"	"59340"
"DB00845"	"5243"
"DB00522"	"3249"
"DB01053"	"9376"
"DB01070"	"7421"
"DB00659"	"2902"
"DB00659"	"2915"
"DB00848"	"251"
"DB00685"	"7153"
"DB00505"	"1129"
"DB00517"	"1129"
"DB01255"	"147"
"DB01576"	"147"
"DB01579"	"147"
"DB00865"	"150"
"DB00667"	"3269"
"DB00667"	"11255"
"DB00858"	"367"
"DB01411"	"7124"
"DB01427"	"7124"
"DB02325"	"7124"
"DB09559"	"1956"
"DB02351"	"2147"
"DB06838"	"2147"
"DB06841"	"2147"
"DB06845"	"2147"
"DB06850"	"2147"
"DB06853"	"2147"
"DB06854"	"2147"
"DB06858"	"2147"
"DB06859"	"2147"
"DB06861"	"2147"
"DB06865"	"2147"
"DB06866"	"2147"
"DB06868"	"2147"
"DB06869"	"2147"
"DB06878"	"2147"
"DB06911"	"2147"
"DB00870"	"5743"
"DB00963"	"5743"
"DB06802"	"5743"
"DB08439"	"5743"
"DB00533"	"5743"
"DB01401"	"5743"
"DB01404"	"5743"
"DB01419"	"5743"
"DB02266"	"5743"
"DB06725"	"5743"
"DB01055"	"6470"
"DB02328"	"1491"
"DB02342"	"1588"
"DB02209"	"4953"
"DB01282"	"5021"
"DB08901"	"5156"
"DB02320"	"5836"
"DB02320"	"5837"
"DB02348"	"5837"
"DB00545"	"590"
"DB01010"	"590"
"DB01057"	"590"
"DB00772"	"590"
"DB01002"	"6336"
"DB00721"	"6336"
"DB01054"	"775"
"DB00568"	"775"
"DB01373"	"775"
"DB01388"	"775"
"DB06712"	"775"
"DB06751"	"775"
"DB01054"	"776"
"DB00568"	"776"
"DB01388"	"776"
"DB06712"	"776"
"DB01054"	"8912"
"DB00568"	"8912"
"DB01388"	"8912"
"DB01054"	"779"
"DB00568"	"779"
"DB01388"	"779"
"DB06712"	"779"
"DB01054"	"781"
"DB06712"	"781"
"DB01054"	"9254"
"DB01054"	"783"
"DB01388"	"783"
"DB06712"	"783"
"DB02218"	"279"
"DB00585"	"3274"
"DB00863"	"3274"
"DB00751"	"3274"
"DB06751"	"5141"
"DB06842"	"5141"
"DB02236"	"2618"
"DB01077"	"523"
"DB06733"	"523"
"DB06734"	"523"
"DB01077"	"5802"
"DB08901"	"6714"
"DB02336"	"6714"
"DB06882"	"6714"
"DB06883"	"6714"
"DB08901"	"3932"
"DB06834"	"6850"
"DB04845"	"10381"
"DB02196"	"2582"
"DB02218"	"280"
"DB06831"	"5294"
"DB06836"	"5294"
"DB06844"	"890"
"DB02215"	"10863"
"DB02255"	"10863"
"DB02279"	"54363"
"DB02318"	"4124"
"DB05239"	"5604"
"DB06892"	"5604"
"DB08875"	"4233"
"DB06896"	"4233"
"DB02271"	"9397"
"DB00360"	"7166"
"DB01055"	"7299"
"DB00548"	"7299"
"DB02205"	"26330"
"DB02249"	"126"
"DB02342"	"1543"
"DB01436"	"1594"
"DB00205"	"1719"
"DB00197"	"2182"
"DB01536"	"8644"
"DB02266"	"8644"
"DB00431"	"2741"
"DB01028"	"2741"
"DB00431"	"2742"
"DB00602"	"8001"
"DB00431"	"8001"
"DB00431"	"2743"
"DB00439"	"3156"
"DB06846"	"3156"
"DB06914"	"3162"
"DB02329"	"3290"
"DB01536"	"3292"
"DB01561"	"3292"
"DB02323"	"3292"
"DB01536"	"3283"
"DB02216"	"4255"
"DB01028"	"4535"
"DB00197"	"5468"
"DB06908"	"5468"
"DB06905"	"5515"
"DB01028"	"27032"
"DB01373"	"27032"
"DB00562"	"759"
"DB01031"	"759"
"DB00562"	"760"
"DB01031"	"760"
"DB02220"	"760"
"DB02221"	"760"
"DB02292"	"760"
"DB06891"	"760"
"DB00562"	"762"
"DB00546"	"200959"
"DB00342"	"1132"
"DB00777"	"1132"
"DB00785"	"1132"
"DB00342"	"1133"
"DB00777"	"1133"
"DB00785"	"1133"
"DB06148"	"151"
"DB01363"	"151"
"DB06148"	"152"
"DB01363"	"152"
"DB00353"	"1812"
"DB00372"	"1812"
"DB00777"	"1812"
"DB06148"	"1812"
"DB00568"	"1812"
"DB06148"	"1814"
"DB00372"	"1815"
"DB00777"	"1815"
"DB04938"	"2099"
"DB00481"	"2099"
"DB01431"	"2099"
"DB06871"	"2099"
"DB06898"	"2099"
"DB00481"	"2100"
"DB06832"	"2100"
"DB06875"	"2100"
"DB00599"	"2555"
"DB00849"	"2555"
"DB00546"	"2555"
"DB01483"	"2555"
"DB01496"	"2555"
"DB00599"	"2556"
"DB00849"	"2556"
"DB00546"	"2556"
"DB01483"	"2556"
"DB01496"	"2556"
"DB00599"	"2557"
"DB00849"	"2557"
"DB01483"	"2557"
"DB01496"	"2557"
"DB00599"	"2558"
"DB00849"	"2558"
"DB00546"	"2558"
"DB01483"	"2558"
"DB01496"	"2558"
"DB00599"	"2559"
"DB00849"	"2559"
"DB01483"	"2559"
"DB01496"	"2559"
"DB00431"	"2560"
"DB00546"	"2560"
"DB00546"	"2561"
"DB06716"	"2561"
"DB00602"	"2562"
"DB00546"	"2562"
"DB06716"	"2562"
"DB00546"	"2563"
"DB00546"	"2564"
"DB00546"	"2565"
"DB00546"	"2566"
"DB00546"	"2567"
"DB00546"	"2568"
"DB00546"	"2569"
"DB00546"	"2570"
"DB01079"	"3356"
"DB06148"	"3356"
"DB00751"	"3356"
"DB00777"	"3356"
"DB01442"	"3356"
"DB01454"	"3356"
"DB01488"	"3356"
"DB00721"	"3359"
"DB06148"	"3362"
"DB01488"	"3362"
"DB01028"	"3736"
"DB00257"	"3783"
"DB00900"	"4860"
"DB02222"	"4860"
"DB02230"	"4860"
"DB01028"	"513"
"DB01427"	"5139"
"DB00432"	"7298"
"DB01388"	"782"
"DB01054"	"786"
"DB02345"	"4830"
"DB08867"	"5241"
"DB01431"	"5241"
"DB06713"	"5241"
"DB00770"	"5731"
"DB00380"	"7155"
"DB00568"	"778"
"DB01388"	"778"
"DB01388"	"784"
"DB01388"	"785"
"DB06712"	"55799"
"DB06626"	"2321"
"DB08901"	"2322"
"DB06626"	"2324"
"DB06830"	"9453"
"DB06626"	"3791"
"DB08875"	"3791"
"DB08901"	"3791"
"DB08901"	"3815"
"DB01078"	"476"
"DB01370"	"476"
"DB01378"	"476"
"DB01396"	"476"
"DB01430"	"476"
"DB08875"	"5979"
"DB08901"	"5979"
"DB04825"	"801"
"DB01373"	"801"
"DB01429"	"801"
"DB00549"	"10800"
"DB01411"	"10800"
"DB06809"	"7852"
"DB01099"	"1786"
"DB01262"	"1786"
"DB02262"	"1723"
"DB02342"	"3091"
"DB02259"	"5770"
"DB06829"	"5770"
"DB06887"	"5770"
"DB02352"	"4048"
"DB06828"	"4048"
"DB06851"	"4048"
"DB00868"	"6331"
"DB01056"	"6331"
"DB00532"	"6331"
"DB00740"	"6331"
"DB01426"	"6331"
"DB01429"	"6331"
"DB01363"	"6571"
"DB01442"	"6571"
"DB01454"	"6571"
"DB01472"	"6571"
"DB06148"	"6530"
"DB01363"	"6530"
"DB01442"	"6530"
"DB01454"	"6530"
"DB06148"	"6531"
"DB00721"	"6531"
"DB01363"	"6531"
"DB01442"	"6531"
"DB01454"	"6531"
"DB01472"	"6531"
"DB06148"	"6532"
"DB01363"	"6532"
"DB01442"	"6532"
"DB01454"	"6532"
"DB01472"	"6532"
"DB00568"	"1128"
"DB00219"	"1128"
"DB00342"	"1128"
"DB00354"	"1128"
"DB00777"	"1128"
"DB00785"	"1128"
"DB00342"	"1131"
"DB04924"	"1131"
"DB00777"	"1131"
"DB00785"	"1131"
"DB00721"	"1135"
"DB00416"	"1135"
"DB00599"	"1137"
"DB00849"	"1137"
"DB01483"	"1137"
"DB01496"	"1137"
"DB00599"	"1139"
"DB00849"	"1139"
"DB01483"	"1139"
"DB01496"	"1139"
"DB00706"	"148"
"DB00751"	"148"
"DB00777"	"148"
"DB01472"	"148"
"DB06148"	"148"
"DB00866"	"153"
"DB00221"	"153"
"DB01363"	"153"
"DB01580"	"153"
"DB00217"	"153"
"DB06726"	"153"
"DB00866"	"154"
"DB00221"	"154"
"DB01408"	"154"
"DB01363"	"154"
"DB01366"	"154"
"DB01580"	"154"
"DB04924"	"1813"
"DB06148"	"1813"
"DB00372"	"1813"
"DB00568"	"1813"
"DB00777"	"1813"
"DB01425"	"1813"
"DB01549"	"1813"
"DB00837"	"2550"
"DB00599"	"2554"
"DB00837"	"2554"
"DB00849"	"2554"
"DB00546"	"2554"
"DB01028"	"2554"
"DB01483"	"2554"
"DB01496"	"2554"
"DB01028"	"2554"
"DB01079"	"3358"
"DB06148"	"3358"
"DB00777"	"3358"
"DB01454"	"3358"
"DB01382"	"6833"
"DB01363"	"4129"
"DB01442"	"4129"
"DB01472"	"4129"
"DB02211"	"4129"
"DB02281"	"4507"
"DB02282"	"4507"
"DB08901"	"25"
"DB00873"	"2908"
"DB08867"	"2908"
"DB01384"	"2908"
"DB01410"	"2908"
"DB02210"	"2908"
"DB01439"	"4985"
"DB01444"	"4985"
"DB01452"	"4985"
"DB01497"	"4985"
"DB01535"	"4985"
"DB01548"	"4985"
"DB01565"	"4985"
"DB01571"	"4985"
"DB06738"	"4985"
"DB06148"	"4986"
"DB01439"	"4986"
"DB01452"	"4986"
"DB01497"	"4986"
"DB01535"	"4986"
"DB01548"	"4986"
"DB01565"	"4986"
"DB01571"	"4986"
"DB06738"	"4986"
"DB01433"	"4988"
"DB01439"	"4988"
"DB01444"	"4988"
"DB01452"	"4988"
"DB01466"	"4988"
"DB01497"	"4988"
"DB01535"	"4988"
"DB01548"	"4988"
"DB01565"	"4988"
"DB01571"	"4988"
"DB06738"	"4988"
"DB06148"	"59340"
"DB02311"	"2280"
"DB01613"	"4881"
"DB01488"	"10280"
"DB02325"	"5320"
"DB01074"	"1374"
"DB01074"	"1376"
"DB00599"	"2166"
"DB06894"	"2166"
"DB02359"	"3320"
"DB01079"	"3360"
"DB02210"	"5319"
"DB01370"	"7018"
"DB09280"	"1080"
"DB00895"	"2207"
"DB02285"	"2512"
"DB02338"	"7296"
"DB02197"	"1017"
"DB02297"	"1017"
"DB06844"	"1017"
"DB06888"	"1017"
"DB02243"	"8722"
"DB02341"	"1990"
"DB02264"	"9955"
"DB08439"	"4057"
"DB02277"	"1432"
"DB02352"	"1432"
"DB06882"	"1432"
"DB06867"	"5300"
"DB02315"	"5573"
"DB02325"	"5645"
"DB02216"	"1509"
"DB02341"	"1991"
"DB00895"	"2205"
"DB08901"	"2260"
"DB08901"	"2263"
"DB08901"	"2261"
"DB08901"	"2264"
"DB00778"	"5243"
"DB00197"	"5054"
"DB06854"	"5328"
"DB06855"	"5328"
"DB06856"	"5328"
"DB06857"	"5328"
"DB00870"	"5742"
"DB00963"	"5742"
"DB06802"	"5742"
"DB01401"	"5742"
"DB01419"	"5742"
"DB02198"	"5742"
"DB02266"	"5742"
"DB06725"	"5742"
"DB02325"	"6035"
"DB02337"	"635"
"DB00756"	"6392"
"DB00545"	"43"
"DB00981"	"43"
"DB01010"	"43"
"DB01400"	"43"
"DB02226"	"43"
"DB02343"	"43"
"DB00740"	"23657"
"DB00200"	"6947"
"DB00360"	"7054"
"DB00910"	"7421"
"DB01436"	"7421"
"DB06774"	"7442"
"DB00200"	"81693"
"DB01422"	"10988"
"DB02310"	"10988"
"DB00721"	"116443"
"DB01520"	"116443"
"DB01549"	"116443"
"DB01520"	"116444"
"DB02338"	"10157"
"DB00200"	"166785"
"DB00200"	"326625"
"DB02342"	"1312"
"DB00200"	"25974"
"DB00200"	"8029"
"DB02342"	"1545"
"DB02340"	"2162"
"DB00534"	"7915"
"DB00756"	"2746"
"DB04982"	"2890"
"DB01028"	"2890"
"DB00599"	"2891"
"DB00849"	"2891"
"DB04982"	"2891"
"DB01483"	"2891"
"DB01496"	"2891"
"DB02347"	"2891"
"DB04982"	"2892"
"DB04982"	"2893"
"DB00599"	"2898"
"DB00849"	"2898"
"DB01483"	"2898"
"DB01496"	"2898"
"DB06738"	"2902"
"DB06741"	"2902"
"DB01520"	"2903"
"DB01520"	"2904"
"DB01520"	"2905"
"DB01520"	"2906"
"DB02250"	"4069"
"DB06912"	"4069"
"DB00721"	"4128"
"DB01363"	"4128"
"DB01442"	"4128"
"DB01472"	"4128"
"DB02358"	"4522"
"DB02267"	"435"
"DB00200"	"4548"
"DB00200"	"4552"
"DB00200"	"4594"
"DB02207"	"4843"
"DB02234"	"4843"
"DB06879"	"4843"
"DB06916"	"4843"
"DB00360"	"4846"
"DB02207"	"4846"
"DB02234"	"4846"
"DB02335"	"4846"
"DB02309"	"471"
"DB00360"	"5053"
"DB01427"	"5142"
"DB01412"	"5142"
"DB06909"	"5142"
"DB06842"	"5144"
"DB01025"	"2246"
"DB02264"	"2246"
"DB00847"	"6750"
"DB01373"	"7134"
"DB01375"	"7134"
"DB02239"	"210"
"DB02260"	"210"
"DB02272"	"210"
"DB00847"	"4887"
"DB01497"	"5443"
"DB01565"	"5443"
"DB01055"	"6347"
"DB09143"	"6608"
"DB06880"	"1803"
"DB06877"	"5594"
"DB00210"	"6256"
"DB00210"	"6257"
"DB00210"	"6258"
"DB00534"	"6557"
"DB01363"	"6570"
"DB01442"	"6570"
"DB00197"	"2030"
"DB00380"	"7153"
"DB00198"	"1066"
"DB00342"	"1129"
"DB00777"	"1129"
"DB00785"	"1129"
"DB01412"	"134"
"DB06213"	"135"
"DB01412"	"135"
"DB00706"	"147"
"DB00777"	"147"
"DB00706"	"146"
"DB00777"	"146"
"DB06148"	"150"
"DB00751"	"150"
"DB01363"	"150"
"DB01472"	"150"
"DB00217"	"150"
"DB00197"	"2101"
"DB06833"	"2101"
"DB00197"	"2104"
"DB06884"	"2104"
"DB06902"	"2104"
"DB01084"	"3269"
"DB00342"	"3269"
"DB00637"	"3269"
"DB01071"	"3269"
"DB06148"	"3269"
"DB00354"	"3269"
"DB00568"	"3269"
"DB00751"	"3269"
"DB00777"	"3269"
"DB06766"	"3269"
"DB00866"	"3350"
"DB06148"	"3350"
"DB06148"	"3355"
"DB01079"	"3357"
"DB06148"	"3357"
"DB01454"	"3357"
"DB06148"	"3363"
"DB00751"	"3363"
"DB00342"	"3757"
"DB00637"	"3757"
"DB01218"	"3757"
"DB00217"	"3758"
"DB01382"	"3758"
"DB00198"	"4758"
"DB00198"	"4759"
"DB00558"	"4759"
"DB05351"	"495"
"DB00203"	"8654"
"DB06237"	"8654"
"DB00203"	"5148"
"DB00203"	"5149"
"DB06831"	"5293"
"DB00210"	"5914"
"DB00210"	"5915"
"DB00210"	"5916"
"DB02258"	"5916"
"DB00212"	"5972"
"DB02296"	"5972"
"DB06899"	"5972"
"DB01126"	"6715"
"DB00347"	"8913"
"DB00568"	"8913"
"DB01388"	"8913"
"DB01363"	"155"
"DB01404"	"196"
"DB00348"	"3242"
"DB02309"	"3251"
"DB00721"	"3778"
"DB08867"	"367"
"DB01420"	"367"
"DB01481"	"367"
"DB01541"	"367"
"DB01564"	"367"
"DB02266"	"367"
"DB06870"	"367"
"DB00562"	"6559"
"DB08901"	"7010"
"DB00419"	"7357"
"DB01126"	"6716"
"DB00548"	"6716"
"DB00562"	"771"
"DB00562"	"768"
"DB00568"	"8911"
"DB01388"	"8911"
"DB02303"	"1806"
"DB02338"	"1806"
"DB08932"	"1909"
"DB08932"	"1910"
"DB00533"	"2006"
"DB00548"	"6718"
"DB00551"	"4321"
"DB00786"	"4321"
"DB01025"	"6283"
"DB01025"	"6284"
"DB01373"	"6285"
"DB00786"	"64386"
"DB00786"	"56547"
"DB00786"	"64066"
"DB00786"	"118856"
"DB00786"	"79148"
"DB00786"	"4312"
"DB00786"	"4319"
"DB00786"	"4320"
"DB00786"	"4322"
"DB00786"	"4323"
"DB00786"	"4324"
"DB00786"	"4325"
"DB00786"	"4326"
"DB00786"	"4327"
"DB00786"	"4313"
"DB00786"	"9313"
"DB00786"	"8511"
"DB00786"	"10893"
"DB00786"	"4314"
"DB02350"	"4314"
"DB00786"	"4316"
"DB00786"	"4317"
"DB02326"	"4317"
"DB00786"	"4318"
"DB00770"	"5732"
"DB01373"	"7125"
"DB06862"	"836"
"DB01034"	"2194"
"DB01025"	"3562"
"DB01411"	"4790"
"DB01411"	"6037"
"DB01373"	"6711"
"DB01375"	"7416"
"DB01375"	"7417"
"DB01375"	"7419"
"DB01373"	"831"
"DB01373"	"1311"
"DB01411"	"3567"
"DB01404"	"3569"
"DB01411"	"4583"
"DB01497"	"4987"
"DB01497"	"10206"
"DB01548"	"10206"
"DB01565"	"10206"
"DB02325"	"8732"
"DB02322"	"6352"
"DB02353"	"6352"
"DB02201"	"6388"
"DB02325"	"54"
"DB02196"	"6675"
"DB02325"	"7919"
"DB02345"	"820"
"DB02217"	"56953"
"DB02325"	"9588"
"DB02325"	"51181"
"DB02325"	"1118"
"DB02360"	"1511"
"DB02325"	"55256"
"DB02255"	"176"
"DB02325"	"191"
"DB02196"	"2135"
"DB02325"	"2643"
"DB02325"	"8200"
"DB02261"	"2760"
"DB02325"	"2760"
"DB02315"	"610"
"DB02264"	"3082"
"DB02210"	"3265"
"DB02235"	"351"
"DB02299"	"3739"
"DB02196"	"28"
"DB02306"	"58488"
"DB02315"	"5138"
"DB02308"	"5646"
"DB06775"	"1373"
"DB06836"	"5289"
"DB06848"	"7177"
"DB06849"	"7177"
"DB06901"	"63036"
"DB06884"	"8204"
"DB06897"	"5347"
"DB06900"	"5652"
"DB09074"	"10038"
"DB09074"	"10039"
"DB06832"	"8648"
"DB06875"	"8648"
"DB06908"	"8648"
"DB06871"	"10499"
"DB06898"	"10499"
"DB01613"	"4882"
"DB02269"	"5644"
"DB02287"	"5644"
"DB02288"	"5644"
"DB02354"	"5644"
"DB06840"	"5644"
"DB06845"	"5644"
"DB06850"	"5644"
"DB06853"	"5644"
"DB06858"	"5644"
"DB09074"	"142"
"DB06905"	"5518"
"DB06905"	"5527"
"DB06843"	"108"
"DB06843"	"111"
"DB06843"	"2778"
"DB06777"	"9971"
"DB08901"	"4067"
"DB06720"	"2629"
"DB06837"	"11096"
"DB06835"	"1360"
"DB04835"	"1234"
"DB04825"	"85366"
"DB06852"	"1111"
"DB06876"	"1111"
"DB08901"	"613"
"DB06919"	"2147"
"DB06929"	"2147"
"DB06936"	"2147"
"DB06942"	"2147"
"DB06947"	"2147"
"DB06996"	"2147"
"DB07005"	"2147"
"DB07016"	"2147"
"DB07027"	"2147"
"DB07083"	"2147"
"DB07088"	"2147"
"DB07091"	"2147"
"DB07095"	"2147"
"DB07105"	"2147"
"DB07120"	"2147"
"DB07128"	"2147"
"DB07131"	"2147"
"DB07133"	"2147"
"DB07143"	"2147"
"DB07165"	"2147"
"DB07190"	"2147"
"DB07211"	"2147"
"DB07022"	"2160"
"DB07023"	"2160"
"DB07071"	"2160"
"DB07074"	"2160"
"DB07077"	"2160"
"DB07212"	"2160"
"DB06928"	"2346"
"DB06972"	"3683"
"DB07069"	"8942"
"DB07148"	"5550"
"DB06986"	"5837"
"DB07066"	"5837"
"DB07167"	"1436"
"DB07202"	"1436"
"DB06925"	"3932"
"DB07146"	"3932"
"DB07159"	"6850"
"DB07194"	"6850"
"DB07073"	"5294"
"DB06959"	"5566"
"DB06977"	"5566"
"DB07107"	"5566"
"DB07124"	"5566"
"DB07204"	"5566"
"DB06962"	"64499"
"DB06944"	"890"
"DB06948"	"890"
"DB07126"	"890"
"DB07137"	"890"
"DB07164"	"890"
"DB07203"	"890"
"DB07160"	"1508"
"DB07219"	"1508"
"DB06979"	"54363"
"DB07060"	"54363"
"DB06984"	"4124"
"DB07046"	"5604"
"DB07101"	"5604"
"DB06995"	"4233"
"DB06997"	"4233"
"DB07061"	"9397"
"DB07140"	"1719"
"DB07141"	"1719"
"DB07142"	"1719"
"DB07144"	"1719"
"DB07028"	"231"
"DB07030"	"231"
"DB07063"	"231"
"DB07093"	"231"
"DB07139"	"231"
"DB07187"	"231"
"DB06992"	"3290"
"DB07017"	"3290"
"DB07049"	"3290"
"DB07056"	"3290"
"DB07080"	"8856"
"DB07070"	"5467"
"DB06926"	"5468"
"DB07053"	"5468"
"DB07111"	"5468"
"DB07172"	"5468"
"DB07208"	"5468"
"DB07209"	"5468"
"DB06987"	"30814"
"DB06954"	"760"
"DB07048"	"760"
"DB07050"	"760"
"DB06927"	"2099"
"DB07086"	"2099"
"DB07087"	"2099"
"DB07195"	"2099"
"DB06927"	"2100"
"DB06937"	"2100"
"DB07009"	"2100"
"DB07032"	"2100"
"DB07036"	"2100"
"DB07119"	"2100"
"DB07150"	"2100"
"DB07198"	"2100"
"DB06999"	"673"
"DB07000"	"673"
"DB06931"	"9453"
"DB06938"	"3791"
"DB07183"	"3791"
"DB06932"	"5170"
"DB07033"	"5170"
"DB07132"	"5170"
"DB07115"	"377677"
"DB07130"	"5770"
"DB07134"	"5770"
"DB07197"	"5770"
"DB06917"	"4048"
"DB07094"	"4048"
"DB07099"	"4048"
"DB07102"	"4048"
"DB07104"	"4048"
"DB07196"	"4048"
"DB07177"	"145482"
"DB07215"	"5465"
"DB07106"	"3176"
"DB06956"	"3320"
"DB06957"	"3320"
"DB06958"	"3320"
"DB06961"	"3320"
"DB06964"	"3320"
"DB06969"	"3320"
"DB07100"	"3320"
"DB06980"	"6500"
"DB06981"	"6500"
"DB06982"	"6500"
"DB06944"	"1017"
"DB06948"	"1017"
"DB06976"	"1017"
"DB06983"	"1017"
"DB07024"	"1017"
"DB07054"	"1017"
"DB07065"	"1017"
"DB07126"	"1017"
"DB07137"	"1017"
"DB07163"	"1017"
"DB07164"	"1017"
"DB07179"	"1017"
"DB07203"	"1017"
"DB07210"	"1017"
"DB07220"	"1017"
"DB06951"	"1990"
"DB06987"	"4057"
"DB06933"	"5602"
"DB07010"	"5602"
"DB07217"	"5602"
"DB06940"	"1432"
"DB06991"	"1432"
"DB07138"	"1432"
"DB07218"	"5599"
"DB07218"	"9479"
"DB06920"	"2159"
"DB07211"	"2159"
"DB07207"	"2152"
"DB07207"	"2155"
"DB07156"	"3480"
"DB07076"	"5328"
"DB07122"	"5328"
"DB07129"	"5328"
"DB07112"	"54583"
"DB07205"	"8565"
"DB07173"	"132"
"DB07002"	"4843"
"DB07003"	"4843"
"DB07007"	"4843"
"DB07008"	"4843"
"DB07011"	"4843"
"DB07029"	"4843"
"DB07001"	"4846"
"DB07051"	"5144"
"DB07151"	"5292"
"DB06939"	"1803"
"DB06993"	"1803"
"DB06994"	"1803"
"DB07015"	"1803"
"DB07021"	"1803"
"DB07067"	"1803"
"DB07072"	"1803"
"DB07081"	"1803"
"DB07092"	"1803"
"DB07135"	"1803"
"DB07154"	"1803"
"DB07181"	"1803"
"DB07193"	"1803"
"DB07010"	"5594"
"DB07080"	"6257"
"DB06973"	"2104"
"DB07031"	"5916"
